product_code,sales_trend,total_sales,total_prev_week_1_sales,total_prev_week_2_sales,avg_movement_vs_prev_week_1,avg_movement_vs_prev_week_2,week_count,date_range,growth_score_x,growth_score_y
1200024075.0,Falling,169.46,155.72,141.98,-13.655000000000001,-25.453333333333333,6,2025-04-28 to 2025-06-02,-0.9434167956111971,-0.9434167956111971
1258755050.0,Falling,69.92999999999999,64.75,49.209999999999994,-0.7142857142857143,8.095714285714285,7,2025-04-28 to 2025-06-16,-0.9236306178241386,-0.9236306178241386
1258755052.0,Falling,36.26,33.67,31.08,-2.3814285714285717,-4.762857142857143,7,2025-04-28 to 2025-06-16,-0.9261796567905786,-0.9261796567905786
1258779314.0,Falling,33.75,27.0,20.25,-12.5,-12.5,4,2025-05-05 to 2025-06-09,-0.9416508161730078,-0.9416508161730078
1280052304.0,Falling,29.97,19.98,0.0,-25.0,0.0,2,2025-04-28 to 2025-05-19,-0.9607631477551419,-0.9607631477551419
1290000330.0,Falling,442.89,422.94,383.04,-2.5062499999999988,-2.2175000000000002,8,2025-04-28 to 2025-06-16,-0.9263705070730917,-0.9263705070730917
1300000466.0,Falling,959.0999999999999,952.15,924.3499999999999,-6.042499999999999,-33.38,8,2025-04-28 to 2025-06-16,-0.9317773856776773,-0.9317773856776773
1300000986.0,Falling,71.01,63.120000000000005,47.34,-20.8325,-25.0,4,2025-04-28 to 2025-05-19,-0.9543910964056584,-0.9543910964056584
1300001509.0,Falling,18.75,12.5,0.0,-25.0,0.0,2,2025-06-02 to 2025-06-09,-0.9607631477551419,-0.9607631477551419
1300079800.0,Falling,95.94,92.25,73.8,-6.667142857142857,0.4757142857142855,7,2025-04-28 to 2025-06-09,-0.9327324561901674,-0.9327324561901674
1300079820.0,Falling,40.59,36.9,33.21,-23.334,-26.665999999999997,5,2025-04-28 to 2025-06-02,-0.9582158562018751,-0.9582158562018751
1312000133.0,Falling,261.82,248.04,234.26,-9.50875,-16.07125,8,2025-04-28 to 2025-06-16,-0.9370772352254031,-0.9370772352254031
1312000833.0,Falling,264.81,251.23000000000002,224.07,-1.1812500000000004,6.18,8,2025-04-28 to 2025-06-16,-0.9243445999253854,-0.9243445999253854
1313006025.0,Falling,38.94,32.45,25.96,-16.6675,-16.6675,4,2025-05-12 to 2025-06-16,-0.9480228675224913,-0.9480228675224913
1330000009.0,Falling,30.689999999999998,27.9,19.53,-22.9175,-22.9175,4,2025-04-28 to 2025-06-02,-0.9575790333135584,-0.9575790333135584
1330000031.0,Falling,14.85,11.55,4.95,-5.5566666666666675,-11.11,3,2025-05-12 to 2025-06-02,-0.9310345530568518,-0.9310345530568518
1330000961.0,Falling,184.09,179.6,175.11,-6.025714285714286,-37.527142857142856,7,2025-05-05 to 2025-06-16,-0.9317517205466956,-0.9317517205466956
1330020441.0,Falling,145.34,134.16,117.39,-3.094285714285714,-12.381428571428572,7,2025-04-28 to 2025-06-09,-0.9272696057573768,-0.9272696057573768
1330055106.0,Falling,8.25,6.6,4.95,-22.223333333333333,-22.223333333333333,3,2025-05-12 to 2025-06-16,-0.9565176618330306,-0.9565176618330306
1330055401.0,Falling,8.94,7.449999999999999,2.98,-5.5566666666666675,-16.666666666666668,3,2025-05-19 to 2025-06-09,-0.9310345530568518,-0.9310345530568518
1330055539.0,Falling,9.8,7.3500000000000005,4.9,-16.666666666666668,-16.666666666666668,3,2025-04-28 to 2025-06-09,-0.9480215933670525,-0.9480215933670525
1330060330.0,Falling,8.25,4.95,0.0,-16.665,0.0,2,2025-06-02 to 2025-06-09,-0.948019045056175,-0.948019045056175
1330060675.0,Falling,12.54,10.45,6.27,-27.776666666666667,-22.223333333333333,3,2025-05-05 to 2025-06-09,-0.9650086336772533,-0.9650086336772533
1330060796.0,Falling,6.27,4.18,0.0,-25.0,0.0,2,2025-04-28 to 2025-05-05,-0.9607631477551419,-0.9607631477551419
1330076080.0,Falling,15.54,12.95,5.18,-5.5566666666666675,-16.666666666666668,3,2025-05-05 to 2025-06-16,-0.9310345530568518,-0.9310345530568518
1330076150.0,Falling,41.44,38.849999999999994,36.26,-9.723333333333334,-22.223333333333333,6,2025-04-28 to 2025-06-02,-0.9374053302508965,-0.9374053302508965
1330076310.0,Falling,16.740000000000002,13.95,11.16,-12.5,-25.0,4,2025-05-05 to 2025-06-02,-0.9416508161730078,-0.9416508161730078
1330079590.0,Falling,14.76,11.07,0.0,-33.335,0.0,2,2025-05-19 to 2025-06-16,-0.9735072504541089,-0.9735072504541089
1340935150.0,Falling,182.31,173.04000000000002,139.05,-23.51,-23.004,5,2025-05-19 to 2025-06-16,-0.9584849578305515,-0.9584849578305515
1340951529.0,Falling,50.97,33.98,0.0,-25.0,0.0,2,2025-05-05 to 2025-05-19,-0.9607631477551419,-0.9607631477551419
1340951598.0,Falling,58.709999999999994,55.62,43.26,-12.64,-27.2225,4,2025-05-05 to 2025-06-09,-0.9418648742867277,-0.9418648742867277
1340951767.0,Falling,12.870000000000001,8.58,0.0,-25.0,0.0,2,2025-05-05 to 2025-05-19,-0.9607631477551419,-0.9607631477551419
1356230060.0,Falling,12.95,10.36,0.0,-37.5,0.0,2,2025-04-28 to 2025-05-19,-0.979875479337276,-0.979875479337276
1370001657.0,Falling,65.94,54.95,43.96,-12.5,-25.0,4,2025-04-28 to 2025-06-02,-0.9416508161730078,-0.9416508161730078
1370027690.0,Falling,39.92,34.93,19.96,-30.55666666666667,-25.0,3,2025-04-28 to 2025-06-02,-0.96925921622112,-0.96925921622112
1370053949.0,Falling,35.55,31.6,27.65,-16.0,-16.0,5,2025-05-05 to 2025-06-02,-0.9470022690160054,-0.9470022690160054
1370072635.0,Falling,17.549999999999997,11.7,0.0,-25.0,0.0,2,2025-05-12 to 2025-05-19,-0.9607631477551419,-0.9607631477551419
1380010340.0,Falling,96.58,92.19,74.63,-4.762857142857143,-3.5728571428571434,7,2025-04-28 to 2025-06-09,-0.9298208289902834,-0.9298208289902834
1380013660.0,Falling,62.269999999999996,57.48,52.69,-6.945,-18.05666666666667,6,2025-04-28 to 2025-06-02,-0.9331572960179074,-0.9331572960179074
1380016608.0,Falling,14.370000000000001,9.58,0.0,-25.0,0.0,2,2025-04-28 to 2025-05-05,-0.9607631477551419,-0.9607631477551419
