product_code,total_sales,total_prev_week_1_sales,total_prev_week_2_sales,total_weeks,sales_trend
3760084296.0,1179.41,1039.48,899.55,7,Rising
3760088088.0,3.29,0.0,0.0,1,Almost
3760088187.0,38.9,19.45,15.56,6,Rising
3760088321.0,94.81,89.82,79.84,6,Rising
3770032226.0,300.39,271.32,251.94,6,Rising
3770032228.0,397.29,368.22,348.84,7,Rising
3770032610.0,38.76,29.07,9.69,3,Rising
3770033323.0,22.32,19.53,16.74,6,Rising
3770033368.0,22.32,16.74,11.16,4,Rising
3770034062.0,7.69,0.0,0.0,1,Almost
3770096842.0,12.18,6.09,0.0,2,Rising
37811201103.0,9.69,0.0,0.0,1,Almost
3790099061.0,3.49,0.0,0.0,1,Almost
3790099148.0,14.97,9.98,4.99,3,Rising
3790410302.0,22.77,15.18,7.59,3,Rising
3790410712.0,29.97,19.98,9.99,3,Rising
3790410796.0,56.97,37.98,0.0,2,Rising
3800000110.0,156.17,115.43,108.64,7,Rising
3800000120.0,111.86,103.87,71.91,4,Rising
3800001621.0,31.96,23.97,7.99,3,Rising
3800005199.0,37.71,33.52,29.33,5,Rising
3800007010.0,14.25,9.5,4.75,3,Rising
3800009456.0,5.97,1.99,0.0,2,Rising
3800011630.0,3.98,0.0,0.0,1,Almost
3800013841.0,274.05,258.3,207.9,8,Rising
3800013843.0,211.05,204.75,160.65,8,Rising
3800013857.0,163.8,160.65,100.8,8,Rising
3800013860.0,78.75,53.55,50.4,7,Rising
3800013863.0,53.55,44.1,37.8,7,Rising
3800013872.0,34.65,25.2,15.75,5,Rising
3800013881.0,53.55,50.4,47.25,8,Rising
3800013897.0,34.65,31.5,28.35,6,Rising
3800016527.0,28.35,22.05,18.9,6,Rising
3800016771.0,24.54,16.36,8.18,3,Rising
3800016773.0,8.18,0.0,0.0,1,Almost
3800016778.0,36.81,28.63,24.54,6,Rising
3800016966.0,60.6,51.15,48.0,7,Rising
3800016968.0,13.5,10.35,6.9,4,Rising
3800017591.0,57.45,54.3,44.85,6,Rising
3800017809.0,23.97,7.99,0.0,2,Rising
3800018258.0,19.35,0.0,0.0,1,Almost
3800018369.0,18.59,13.52,11.83,7,Rising
3800018371.0,166.95,132.3,116.55,7,Rising
3800019924.0,75.48,62.9,50.32,4,Rising
3800019994.0,217.28,210.49,183.33,8,Rising
3800020003.0,159.8,143.82,111.86,8,Rising
3800020299.0,15.87,5.29,0.0,2,Rising
3800021053.0,29.52,25.83,18.45,6,Rising
3800022167.0,99.63,73.8,66.42,6,Rising
3800022245.0,7.38,3.69,0.0,2,Rising
3800022247.0,36.9,33.21,29.52,5,Rising
3800022249.0,25.83,22.14,18.45,5,Rising
3800022251.0,18.45,14.76,7.38,4,Rising
3800022253.0,25.95,20.76,10.38,4,Rising
3800022255.0,29.52,22.14,14.76,5,Rising
3800022257.0,31.14,20.76,15.57,5,Rising
3800022261.0,121.77,118.08,99.63,8,Rising
3800022263.0,160.89,140.13,98.61,7,Rising
3800022265.0,40.59,36.9,33.21,7,Rising
3800022267.0,36.33,31.14,25.95,5,Rising
3800022269.0,22.14,14.76,7.38,4,Rising
3800022271.0,107.01,103.32,92.25,8,Rising
3800022273.0,155.7,134.94,93.42,6,Rising
3800022275.0,29.52,22.14,18.45,5,Rising
3800022277.0,36.33,31.14,10.38,4,Rising
3800022279.0,73.8,59.04,51.66,7,Rising
3800022283.0,124.56,108.99,72.66,6,Rising
3800022285.0,14.76,11.07,7.38,4,Rising
3800022316.0,15.57,5.19,0.0,2,Rising
3800023272.0,10.08,4.79,0.0,2,Rising
3800023459.0,20.37,13.58,6.79,3,Rising
3800024474.0,29.7,24.75,19.8,5,Rising
3800024713.0,12.57,8.38,0.0,2,Rising
3800024908.0,9.5,0.0,0.0,1,Almost
3800026500.0,80.1,62.3,57.85,6,Rising
3800026983.0,81.77,75.48,25.16,4,Rising
3800026985.0,31.45,12.58,6.29,3,Rising
3800027088.0,12.58,0.0,0.0,1,Almost
3800027552.0,46.13,39.54,32.95,6,Rising
3800027647.0,3.15,0.0,0.0,1,Almost
3800027658.0,25.16,12.58,0.0,2,Rising
3800027881.0,7.38,3.69,0.0,2,Rising
3800027883.0,51.66,40.59,33.21,6,Rising
3800027955.0,6.59,0.0,0.0,1,Almost
3800028017.0,6.3,3.15,0.0,2,Rising
3800028021.0,3.15,0.0,0.0,1,Almost
3800028073.0,18.9,15.12,3.78,3,Rising
3800028142.0,5.14,2.69,0.0,2,Rising
3800028153.0,39.51,26.34,17.56,5,Rising
3800028159.0,26.34,13.17,4.39,3,Rising
3800028184.0,61.11,40.74,20.37,4,Rising
3800028186.0,88.27,81.48,74.69,5,Rising
3800028188.0,115.43,108.64,95.06,6,Rising
3800028190.0,115.43,101.85,95.06,6,Rising
3800028258.0,8.07,0.0,0.0,1,Almost
3800028331.0,4.45,0.0,0.0,1,Almost
3800028445.0,11.96,8.97,5.98,4,Rising
3800028447.0,8.97,5.98,2.99,3,Rising
3800028506.0,15.37,10.08,4.79,3,Rising
3800028690.0,20.37,13.58,6.79,3,Rising
3800029016.0,11.07,7.38,0.0,2,Rising
3800029020.0,22.14,18.45,11.07,4,Rising
3800029248.0,29.52,18.45,14.76,5,Rising
3800029254.0,47.97,44.28,25.83,6,Rising
3800029259.0,4.45,0.0,0.0,1,Almost
3800029310.0,9.45,3.15,0.0,2,Rising
3800029312.0,18.9,15.75,9.45,4,Rising
3800029322.0,3.15,0.0,0.0,1,Almost
3800029380.0,31.45,18.87,12.58,4,Rising
3800029438.0,31.45,25.16,12.58,4,Rising
3800030236.0,21.95,4.39,0.0,2,Rising
3800030305.0,41.52,36.33,10.38,4,Rising
3800030496.0,18.9,15.75,12.6,4,Rising
3800030498.0,9.45,0.0,0.0,1,Almost
3800030500.0,6.3,3.15,0.0,2,Rising
3800030589.0,6.59,0.0,0.0,1,Almost
3800030592.0,32.95,26.36,19.77,5,Rising
3800030679.0,35.6,31.15,26.7,6,Rising
3800030940.0,19.77,13.18,6.59,3,Rising
3800031031.0,3.27,1.09,0.0,2,Rising
3800031131.0,15.26,13.08,10.9,6,Rising
3800031329.0,9.95,5.97,0.0,2,Rising
3800031731.0,8.72,6.54,2.18,3,Rising
3800031834.0,167.79,151.81,127.84,7,Rising
3800034895.0,8.38,4.19,0.0,2,Rising
3800035500.0,37.2,27.9,23.25,5,Rising
3800035600.0,37.2,32.55,23.25,5,Rising
3800035700.0,32.55,27.9,23.25,3,Rising
3800035900.0,55.8,41.85,37.2,6,Rising
3800039103.0,27.16,20.37,13.58,3,Rising
3800039673.0,12.57,8.38,0.0,2,Rising
3800040260.0,150.84,129.89,113.13,7,Rising
3800040280.0,100.68,92.29,83.9,6,Rising
3800040290.0,100.56,92.18,83.8,7,Rising
3800040310.0,50.34,16.78,8.39,3,Rising
3800040320.0,159.22,155.03,142.46,7,Rising
3800040340.0,58.66,46.09,33.52,5,Rising
3800040440.0,62.85,46.09,41.9,6,Rising
3800040500.0,125.7,108.94,92.18,7,Rising
3800049276.0,80.75,76.0,66.5,7,Rising
3800050034.0,15.57,10.38,5.19,3,Rising
3800050038.0,33.21,29.52,25.83,6,Rising
3800058171.0,2.18,1.09,0.0,2,Rising
3800059099.0,85.05,83.16,56.7,8,Rising
3800063530.0,31.84,23.88,11.94,4,Rising
3800063560.0,13.93,9.95,5.97,4,Rising
3800063570.0,27.86,15.92,9.95,5,Rising
3800071197.0,12.09,0.0,0.0,1,Almost
3800084524.0,42.25,35.49,33.8,7,Rising
3800084525.0,37.18,25.35,21.97,6,Rising
3800084526.0,16.9,15.21,13.52,6,Rising
3800084553.0,1.39,0.0,0.0,1,Almost
3800084577.0,23.97,15.98,7.99,3,Rising
3800084578.0,7.99,0.0,0.0,1,Almost
3800086350.0,9.95,3.98,1.99,3,Rising
3800086360.0,9.95,0.0,0.0,1,Almost
3809333265.0,3.99,0.0,0.0,1,Almost
3809361510.0,27.45,21.96,16.47,4,Rising
3809361520.0,10.98,5.49,0.0,2,Rising
3810001617.0,191.88,127.92,95.94,6,Rising
3810012891.0,8.78,4.39,0.0,2,Rising
3810013012.0,17.4,13.05,8.7,3,Rising
3810033022.0,71.92,53.94,44.95,5,Rising
3810033048.0,23.19,0.0,0.0,1,Almost
3810049621.0,27.54,22.95,18.36,5,Rising
3810053578.0,41.31,13.77,9.18,3,Rising
3810061557.0,32.13,27.54,18.36,5,Rising
38137003058.0,6.19,0.0,0.0,1,Almost
38137003332.0,6.19,0.0,0.0,1,Almost
38137003600.0,11.25,0.0,0.0,1,Almost
38137003658.0,18.75,12.5,6.25,3,Rising
38137003802.0,7.99,0.0,0.0,1,Almost
38137003916.0,11.25,0.0,0.0,1,Almost
38137004170.0,2.99,0.0,0.0,1,Almost
38137004408.0,23.0,17.25,11.5,4,Rising
38137004431.0,11.5,5.75,0.0,2,Rising
38137004666.0,11.37,7.58,0.0,2,Rising
38137005616.0,5.19,0.0,0.0,1,Almost
38137005685.0,34.5,17.25,5.75,3,Rising
38137102065.0,18.57,12.38,6.19,3,Rising
38137116125.0,2.99,0.0,0.0,1,Almost
38137116286.0,5.19,0.0,0.0,1,Almost
38137117483.0,2.85,0.0,0.0,1,Almost
38137117575.0,6.15,0.0,0.0,1,Almost
38137117707.0,7.99,0.0,0.0,1,Almost
3820000090.0,1.69,0.0,0.0,1,Almost
3820000094.0,1.69,0.0,0.0,1,Almost
3820009125.0,1.99,0.0,0.0,1,Almost
3825289006.0,3.99,0.0,0.0,1,Almost
3825297028.0,2.99,0.0,0.0,1,Almost
3826948019.0,15.56,12.57,8.38,3,Rising
3826955007.0,41.85,39.06,33.48,4,Rising
3826970283.0,8.38,4.19,0.0,2,Rising
3826971396.0,13.99,0.0,0.0,1,Almost
3826971409.0,9.79,0.0,0.0,1,Almost
3831301010.0,9.99,0.0,0.0,1,Almost
3836140304.0,103.84,97.35,84.37,8,Rising
3836140305.0,38.94,32.45,25.96,5,Rising
3836140306.0,25.96,12.98,6.49,3,Rising
3836140308.0,58.41,38.94,32.45,6,Rising
3836140309.0,64.9,58.41,51.92,6,Rising
3836140310.0,103.84,77.88,71.39,6,Rising
3836140312.0,51.92,32.45,19.47,5,Rising
3839800104.0,13.99,0.0,0.0,1,Almost
3854801474.0,5.99,0.0,0.0,1,Almost
3854802227.0,73.98,0.0,0.0,1,Almost
3854899852.0,50.97,16.99,0.0,2,Rising
3861690001.0,44.95,35.96,26.97,5,Rising
3866210743.0,13.98,6.99,0.0,2,Rising
3872872200.0,12.99,0.0,0.0,1,Almost
3873963214.0,41.99,0.0,0.0,1,Almost
3875330246.0,27.98,13.99,0.0,2,Rising
3875330250.0,59.95,35.97,23.98,3,Rising
3875330755.0,7.59,0.0,0.0,1,Almost
3875330779.0,9.99,0.0,0.0,1,Almost
3875330818.0,47.95,28.77,19.18,4,Rising
3875330821.0,12.99,0.0,0.0,1,Almost
3875330890.0,17.98,8.99,0.0,2,Rising
3875331012.0,48.93,27.96,13.98,4,Rising
3875331128.0,8.99,0.0,0.0,1,Almost
3877883013.0,97.8,73.35,65.2,6,Rising
3888211112.0,2.99,0.0,0.0,1,Almost
3888211115.0,5.98,2.99,0.0,2,Rising
3888221111.0,8.97,5.98,0.0,2,Rising
3889748950.0,7.77,5.18,0.0,2,Rising
3889748956.0,7.77,0.0,0.0,1,Almost
3890000102.0,18.55,15.9,13.25,5,Rising
3890000139.0,19.37,17.88,5.96,3,Rising
3890000143.0,34.45,31.8,29.15,7,Rising
3890000462.0,37.1,34.45,31.8,7,Rising
3890000469.0,28.31,14.9,13.41,4,Rising
3890000473.0,55.65,50.35,34.45,7,Rising
3890000513.0,7.95,2.65,0.0,2,Rising
3890000519.0,16.39,11.92,8.94,6,Rising
3890000602.0,39.75,37.1,29.15,6,Rising
3890000609.0,13.41,8.94,5.96,4,Rising
3890000613.0,82.15,63.6,55.65,6,Rising
3890000619.0,29.8,26.82,16.39,6,Rising
3890000818.0,39.92,29.94,19.96,4,Rising
3890000947.0,89.1,84.15,79.2,7,Rising
3890001397.0,10.6,5.3,2.65,3,Rising
3890001586.0,21.2,15.9,13.25,5,Rising
3890002060.0,15.96,7.98,3.99,3,Rising
3890002900.0,19.95,15.96,11.97,5,Rising
3890002919.0,31.92,27.93,23.94,5,Rising
3890002968.0,19.95,15.96,11.97,4,Rising
3890002970.0,47.88,43.89,23.94,4,Rising
3890003011.0,31.92,27.93,23.94,6,Rising
3890003014.0,15.96,11.97,7.98,3,Rising
3890003032.0,47.88,39.9,31.92,7,Rising
3890003039.0,23.94,19.95,15.96,4,Rising
3890003060.0,23.94,19.95,11.97,4,Rising
3890003209.0,8.18,4.09,0.0,2,Rising
3890003347.0,12.27,0.0,0.0,1,Almost
3890003535.0,39.9,27.93,23.94,4,Rising
3890003549.0,3.99,0.0,0.0,1,Almost
3890004205.0,50.37,43.8,41.61,7,Rising
3890004207.0,31.92,23.94,15.96,4,Rising
3890004215.0,76.19,66.39,61.49,7,Rising
3890004271.0,15.96,11.97,7.98,4,Rising
3890009081.0,9.87,3.29,0.0,2,Rising
3890073314.0,9.59,0.0,0.0,1,Almost
3890074040.0,5.3,0.0,0.0,1,Almost
3890205546.0,20.99,0.0,0.0,1,Almost
3890205560.0,6.49,0.0,0.0,1,Almost
3890205621.0,5.79,0.0,0.0,1,Almost
3890205693.0,6.49,0.0,0.0,1,Almost
3890205714.0,7.49,0.0,0.0,1,Almost
3890205734.0,6.49,0.0,0.0,1,Almost
3890206212.0,7.79,0.0,0.0,1,Almost
3890206357.0,6.99,0.0,0.0,1,Almost
3890206369.0,6.99,0.0,0.0,1,Almost
3890206373.0,6.99,0.0,0.0,1,Almost
3890206385.0,6.99,0.0,0.0,1,Almost
3890206391.0,6.99,0.0,0.0,1,Almost
3890206413.0,7.99,0.0,0.0,1,Almost
3890206490.0,55.96,27.98,13.99,3,Rising
3890206492.0,37.99,0.0,0.0,1,Almost
3890206540.0,23.97,15.98,7.99,3,Rising
3890206593.0,23.97,15.98,0.0,2,Rising
3890207262.0,9.29,0.0,0.0,1,Almost
3890207301.0,6.99,0.0,0.0,1,Almost
3890207303.0,6.99,0.0,0.0,1,Almost
3890207305.0,8.99,0.0,0.0,1,Almost
3890207350.0,8.99,0.0,0.0,1,Almost
3890207352.0,8.99,0.0,0.0,1,Almost
3890207368.0,9.99,0.0,0.0,1,Almost
3890209062.0,7.59,0.0,0.0,1,Almost
3890209891.0,3.59,0.0,0.0,1,Almost
3890210560.0,11.49,0.0,0.0,1,Almost
3890210561.0,13.49,0.0,0.0,1,Almost
3890215942.0,22.77,15.18,7.59,3,Rising
3890215951.0,3.99,0.0,0.0,1,Almost
3890215970.0,3.99,0.0,0.0,1,Almost
3890215981.0,3.59,0.0,0.0,1,Almost
3890216025.0,1.99,0.0,0.0,1,Almost
3890231225.0,8.99,0.0,0.0,1,Almost
3890231228.0,8.99,0.0,0.0,1,Almost
3890235092.0,6.29,0.0,0.0,1,Almost
3890235093.0,5.99,0.0,0.0,1,Almost
3890235094.0,6.79,0.0,0.0,1,Almost
3890242182.0,15.99,0.0,0.0,1,Almost
3890242192.0,9.99,0.0,0.0,1,Almost
3890242198.0,17.98,8.99,0.0,2,Rising
3890242200.0,16.99,0.0,0.0,1,Almost
3890242206.0,5.99,0.0,0.0,1,Almost
3890245126.0,5.99,0.0,0.0,1,Almost
3890245132.0,9.99,0.0,0.0,1,Almost
3890254852.0,4.79,0.0,0.0,1,Almost
3890256699.0,2.79,0.0,0.0,1,Almost
3890267091.0,2.79,0.0,0.0,1,Almost
3899300008.0,3.18,1.59,0.0,2,Rising
3900000890.0,95.79,92.7,64.89,8,Rising
3900001021.0,22.5,20.25,11.25,4,Rising
3900001035.0,17.45,6.98,3.49,3,Rising
3900001095.0,28.46,26.37,24.28,7,Rising
3900001892.0,74.16,71.07,64.89,7,Rising
3900001893.0,209.58,179.64,144.71,7,Rising
3900001894.0,99.8,89.82,69.86,7,Rising
3900004504.0,75.67,65.8,49.35,7,Rising
3900004512.0,5.95,0.0,0.0,1,Almost
3900008663.0,13.5,8.1,0.0,2,Rising
3900060020.0,44.82,37.35,34.86,4,Rising
3900309133.0,5.99,0.0,0.0,1,Almost
3904700115.0,9.58,0.0,0.0,1,Almost
3904700140.0,33.53,28.74,0.0,2,Rising
3904701813.0,28.74,0.0,0.0,1,Almost
3907301866.0,139.86,129.87,99.9,6,Rising
3907301867.0,29.97,9.99,0.0,2,Rising
3907304325.0,107.73,103.74,87.78,8,Rising
3907304331.0,71.82,63.84,43.89,7,Rising
3907307506.0,17.98,8.99,0.0,2,Rising
3907307507.0,116.87,89.9,80.91,6,Rising
3915600010.0,67.25,51.11,45.73,6,Rising
3915600013.0,10.76,5.38,2.69,3,Rising
3915600019.0,10.76,5.38,0.0,2,Rising
3915600044.0,37.77,0.0,0.0,1,Almost
3915600045.0,15.16,11.37,7.58,3,Rising
3915600046.0,22.74,18.95,7.58,4,Rising
3915600091.0,10.76,8.07,5.38,3,Rising
3915600275.0,8.07,2.69,0.0,2,Rising
3915600676.0,3.29,0.0,0.0,1,Almost
3915600679.0,3.29,0.0,0.0,1,Almost
3920821004.0,4.59,0.0,0.0,1,Almost
3920821073.0,1.39,0.0,0.0,1,Almost
3920821080.0,1.59,0.0,0.0,1,Almost
3920821081.0,1.79,0.0,0.0,1,Almost
3920821083.0,3.98,0.0,0.0,1,Almost
3920821085.0,9.56,0.0,0.0,1,Almost
3920821231.0,8.95,0.0,0.0,1,Almost
3920821232.0,10.74,0.0,0.0,1,Almost
3920821235.0,17.91,0.0,0.0,1,Almost
3920821241.0,11.16,5.58,0.0,2,Rising
3920821245.0,17.95,7.18,0.0,2,Rising
3920821299.0,7.98,0.0,0.0,1,Almost
3940001046.0,12.95,10.36,2.59,3,Rising
3940001199.0,41.85,25.11,5.58,3,Rising
3940001368.0,44.75,30.43,12.53,5,Rising
3940001502.0,10.36,5.18,0.0,2,Rising
3940001504.0,15.54,12.95,10.36,4,Rising
3940001594.0,53.01,47.43,39.06,5,Rising
3940001601.0,47.84,44.85,35.88,7,Rising
3940001603.0,36.27,25.11,16.74,6,Rising
3940001612.0,110.63,104.65,92.69,8,Rising
3940001614.0,689.13,683.55,583.11,8,Rising
3940001617.0,37.5,6.25,0.0,2,Rising
3940001635.0,33.48,27.9,25.11,4,Rising
3940001670.0,25.9,18.5,12.95,4,Rising
3940001673.0,48.1,44.4,42.55,7,Rising
3940001690.0,15.54,2.59,0.0,2,Rising
3940001692.0,28.49,18.13,15.54,3,Rising
3940001693.0,36.26,25.9,23.31,5,Rising
3940001700.0,47.76,43.78,33.83,6,Rising
3940001712.0,25.06,19.69,14.32,5,Rising
3940001723.0,14.32,12.53,10.74,5,Rising
3940001734.0,44.4,31.45,18.5,5,Rising
3940001747.0,51.8,40.7,38.85,7,Rising
3940001774.0,55.08,34.73,32.88,6,Rising
3940001779.0,68.21,55.26,38.61,7,Rising
3940001782.0,75.55,71.85,64.45,8,Rising
3940001810.0,34.67,32.82,14.32,4,Rising
3940001864.0,17.91,5.97,3.98,3,Rising
3940001880.0,55.72,47.76,43.78,7,Rising
3940001884.0,41.79,37.81,33.83,6,Rising
3940001900.0,21.51,11.95,9.56,5,Rising
3940001902.0,11.95,7.17,4.78,3,Rising
3940001910.0,142.29,136.71,114.39,8,Rising
3940001914.0,36.27,13.95,11.16,4,Rising
3940001916.0,97.65,94.86,66.96,7,Rising
3940001956.0,41.85,33.48,27.9,5,Rising
3940001970.0,368.28,326.43,284.58,7,Rising
3940001974.0,323.64,301.32,273.42,7,Rising
3940001977.0,385.02,351.54,298.53,7,Rising
3940001985.0,47.43,41.85,36.27,7,Rising
3940002834.0,49.75,47.76,43.78,6,Rising
3940011488.0,64.17,50.22,44.64,6,Rising
3940018805.0,2.39,0.0,0.0,1,Almost
3940022990.0,11.96,2.99,0.0,2,Rising
3940024069.0,2.39,0.0,0.0,1,Almost
3940024201.0,13.95,8.37,5.58,3,Rising
3959302662.0,2.99,0.0,0.0,1,Almost
3959348960.0,9.98,4.99,0.0,2,Rising
3964511024.0,7.59,0.0,0.0,1,Almost
3964511026.0,8.59,0.0,0.0,1,Almost
3964586002.0,13.98,0.0,0.0,1,Almost
3980001132.0,13.98,6.99,0.0,2,Rising
3980001361.0,17.18,8.59,0.0,2,Rising
3980001854.0,17.99,0.0,0.0,1,Almost
3980003506.0,16.99,0.0,0.0,1,Almost
3980003678.0,47.96,35.97,23.98,4,Rising
3980003976.0,12.99,0.0,0.0,1,Almost
3980003977.0,12.99,0.0,0.0,1,Almost
3980006282.0,25.99,0.0,0.0,1,Almost
3980008808.0,61.97,19.99,0.0,2,Rising
3980009021.0,20.99,0.0,0.0,1,Almost
3980009909.0,27.96,20.97,6.99,3,Rising
3980010797.0,23.98,11.99,0.0,2,Rising
3980010803.0,39.98,19.99,0.0,2,Rising
3980010805.0,35.97,23.98,11.99,3,Rising
3980010811.0,38.98,18.99,0.0,2,Rising
3980010994.0,22.99,0.0,0.0,1,Almost
3980010995.0,68.97,45.98,22.99,3,Rising
3980091156.0,17.99,0.0,0.0,1,Almost
3980091157.0,35.59,0.0,0.0,1,Almost
3992263521.0,15.99,0.0,0.0,1,Almost
3992276020.0,29.97,19.98,9.99,3,Rising
3992309905.0,35.99,0.0,0.0,1,Almost
3992335638.0,4.59,0.0,0.0,1,Almost
3992335668.0,19.95,15.96,0.0,2,Rising
3992335671.0,11.98,0.0,0.0,1,Almost
3992335680.0,4.99,0.0,0.0,1,Almost
3993893369.0,38.87,23.92,8.97,3,Rising
3993899673.0,9.03,7.74,6.45,3,Rising
3993899674.0,27.09,24.51,0.0,2,Rising
3993899676.0,38.7,33.54,30.96,3,Rising
3993899709.0,3.87,0.0,0.0,1,Almost
3993899710.0,1.29,0.0,0.0,1,Almost
3993899723.0,18.06,11.61,3.87,3,Rising
3993899724.0,16.77,14.19,7.74,4,Rising
3993899725.0,18.06,12.9,1.29,3,Rising
3993899726.0,18.06,14.19,6.45,6,Rising
3993899727.0,35.88,26.91,5.98,4,Rising
3993899736.0,8.97,2.99,0.0,2,Rising
3996100501.0,7.99,0.0,0.0,1,Almost
3996100681.0,9.99,0.0,0.0,1,Almost
3996101308.0,25.98,12.99,0.0,2,Rising
3996140270.0,71.96,53.97,17.99,3,Rising
3997800844.0,6.25,0.0,0.0,1,Almost
4000000031.0,91.29,73.39,69.81,7,Rising
4000000032.0,98.45,73.39,57.28,7,Rising
4000000051.0,8.95,5.37,3.58,3,Rising
4000000105.0,16.11,14.32,10.74,5,Rising
4000000144.0,62.65,60.86,55.49,8,Rising
4000000160.0,21.48,17.9,16.11,6,Rising
4000000162.0,23.27,21.48,17.9,7,Rising
4000000237.0,41.17,37.59,32.22,7,Rising
4000000263.0,88.5,79.65,76.7,7,Rising
4000000266.0,8.95,7.16,5.37,3,Rising
4000000401.0,132.75,129.8,120.95,8,Rising
4000000405.0,156.35,153.4,144.55,8,Rising
4000000431.0,79.65,64.9,59.0,7,Rising
4000000432.0,70.8,61.95,56.05,7,Rising
4000000435.0,76.97,73.39,60.86,7,Rising
4000000603.0,165.2,144.55,120.95,7,Rising
4000000970.0,8.95,7.16,5.37,3,Rising
4000014092.0,20.93,11.96,8.97,4,Rising
4000014114.0,18.83,13.45,10.76,6,Rising
4000042206.0,130.67,128.88,119.93,8,Rising
4000042208.0,105.61,103.82,96.66,8,Rising
4000042431.0,150.36,146.78,123.51,8,Rising
4000044327.0,44.95,35.96,26.97,3,Rising
4000045984.0,53.7,51.91,46.54,7,Rising
4000047652.0,8.85,5.9,0.0,2,Rising
4000049752.0,18.59,15.21,13.52,6,Rising
4000049754.0,13.52,10.14,6.76,4,Rising
4000050527.0,129.36,107.8,91.63,6,Rising
4000050531.0,48.51,37.73,26.95,5,Rising
4000050533.0,53.9,43.12,37.73,7,Rising
4000050548.0,48.51,32.34,21.56,5,Rising
4000050883.0,7.16,5.37,0.0,2,Rising
4000055113.0,118.93,101.94,84.95,5,Rising
4000055115.0,50.97,16.99,0.0,2,Rising
4000055757.0,16.99,0.0,0.0,1,Almost
4000056567.0,6.25,0.0,0.0,1,Almost
4000057977.0,81.25,68.75,62.5,5,Rising
4000057979.0,56.25,50.0,43.75,5,Rising
4000057981.0,37.5,31.25,18.75,4,Rising
4000057983.0,31.25,18.75,12.5,4,Rising
4000057994.0,18.75,12.5,6.25,3,Rising
4000058010.0,139.86,129.87,119.88,6,Rising
4000058014.0,18.75,6.25,0.0,2,Rising
4000058016.0,118.75,112.5,81.25,6,Rising
4000058020.0,109.89,99.9,29.97,3,Rising
4000058025.0,25.0,12.5,6.25,3,Rising
4000058027.0,229.77,209.79,189.81,7,Rising
4000058031.0,12.5,6.25,0.0,2,Rising
4000058088.0,5.37,3.58,1.79,3,Rising
4000058604.0,31.25,25.0,6.25,3,Rising
4000058613.0,18.75,12.5,0.0,2,Rising
4000058792.0,41.3,32.45,20.65,5,Rising
4000058892.0,31.25,18.75,12.5,3,Rising
4000059284.0,37.5,31.25,25.0,4,Rising
4000059537.0,7.16,5.37,0.0,2,Rising
4000059588.0,58.32,51.03,36.45,5,Rising
4000059635.0,16.2,14.85,12.15,5,Rising
4000059637.0,21.6,17.55,14.85,6,Rising
4000059699.0,123.93,102.06,80.19,7,Rising
4005.0,19.96,9.98,4.99,3,Rising
4007402343.0,29.97,9.99,0.0,2,Rising
4008.0,11.96,0.0,0.0,1,Almost
4010.0,28.94,24.95,14.97,3,Rising
4010000721.0,31.96,23.97,15.98,4,Rising
4010000928.0,11.16,5.58,2.79,3,Rising
4010000929.0,13.95,8.37,5.58,4,Rising
4010001787.0,7.99,0.0,0.0,1,Almost
4011.0,2568.87,2520.57,2147.97,8,Rising
4012.0,69.39,57.47,48.53,7,Rising
4015.0,31.29,28.31,22.35,4,Rising
4016.0,123.48,118.71,91.68,8,Rising
4017.0,119.67,117.48,111.51,8,Rising
4020.0,181.38,178.89,162.06,8,Rising
4022.0,1058.05,1034.11,870.52,8,Rising
4023.0,1916.16,1846.3,1526.94,8,Rising
4023262587.0,5.58,2.79,0.0,2,Rising
4023575128.0,15.99,0.0,0.0,1,Almost
4030.0,73.53,59.34,52.89,7,Rising
4031.0,219.78,179.82,149.85,6,Rising
4032.0,6007.93,5838.1,4779.16,8,Rising
4034.0,65.89,59.9,53.91,7,Rising
4035.0,5.98,2.99,0.0,2,Rising
4036.0,2.99,0.0,0.0,1,Almost
4040.0,3.79,0.0,0.0,1,Almost
4044.0,2.99,0.0,0.0,1,Almost
4045.0,459.34,67.9,4.99,3,Rising
4046.0,545.34,531.93,466.37,8,Rising
4047.0,5.96,0.0,0.0,1,Almost
4048.0,141.83,135.6,107.12,8,Rising
4050.0,489.02,479.04,374.25,8,Rising
4051.0,46.5,45.11,36.77,8,Rising
4052.0,9.98,4.99,0.0,2,Rising
4053.0,217.68,209.4,175.22,8,Rising
4056.0,263.34,219.45,195.51,7,Rising
4060034122.0,33.54,27.95,22.36,5,Rising
4060034500.0,145.34,139.75,128.57,8,Rising
4061.0,2310.53,2262.44,1944.69,8,Rising
4062.0,668.59,654.31,549.59,8,Rising
4064.0,25.83,18.45,14.76,5,Rising
4065.0,1007.9,978.23,826.23,8,Rising
4067.0,1.89,0.0,0.0,1,Almost
4068.0,4.16,3.17,1.19,3,Rising
4069.0,285.12,281.16,248.49,8,Rising
4069702619.0,4.99,0.0,0.0,1,Almost
4069702637.0,4.99,0.0,0.0,1,Almost
4069763004.0,132.75,121.77,116.28,7,Rising
4069763005.0,94.32,88.83,77.85,6,Rising
4069763018.0,102.37,86.39,70.41,7,Rising
4069763021.0,55.43,39.45,31.46,5,Rising
4069763022.0,78.9,70.91,62.92,7,Rising
4069763023.0,55.43,47.44,39.45,5,Rising
4069763071.0,70.91,62.92,46.94,7,Rising
